NTCIR12-MathWiki-1 1 Random_Fibonacci_sequence:3 24 0.0020141 RITUW-formula
NTCIR12-MathWiki-2 1 Princeton_Papyri:0 1 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Princeton_Papyri:1 2 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Codex_Augiensis:0 3 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Codex_Augiensis:1 4 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Papyrus_75:0 5 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Papyrus_75:1 6 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Papyrus_75:2 7 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Papyrus_75:3 8 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Papyrus_75:4 9 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Papyrus_75:5 10 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Papyrus_75:6 11 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Papyrus_75:7 12 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Papyrus_75:8 13 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Papyrus_75:9 14 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Papyrus_75:10 15 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Papyrus_75:11 16 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Papyrus_75:12 17 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Papyrus_75:13 18 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Papyrus_38:0 19 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Conditional_mutual_information:20 20 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Uncial_0243:0 21 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Papyrus_117:0 22 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Minuscule_104:0 23 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Minuscule_104:1 24 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Papyrus_57:0 25 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Bodmer_Papyri:0 26 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Bodmer_Papyri:1 27 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Bodmer_Papyri:2 28 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Bodmer_Papyri:3 29 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Minuscule_88:0 30 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Textual_variants_in_the_New_Testament:0 31 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Textual_variants_in_the_New_Testament:1 32 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Textual_variants_in_the_New_Testament:2 33 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Textual_variants_in_the_New_Testament:3 34 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Textual_variants_in_the_New_Testament:4 35 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Textual_variants_in_the_New_Testament:5 36 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Textual_variants_in_the_New_Testament:6 37 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Textual_variants_in_the_New_Testament:7 38 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Textual_variants_in_the_New_Testament:8 39 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Textual_variants_in_the_New_Testament:9 40 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Textual_variants_in_the_New_Testament:10 41 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Textual_variants_in_the_New_Testament:11 42 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Textual_variants_in_the_New_Testament:12 43 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Textual_variants_in_the_New_Testament:13 44 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Textual_variants_in_the_New_Testament:14 45 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Textual_variants_in_the_New_Testament:15 46 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Textual_variants_in_the_New_Testament:16 47 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Textual_variants_in_the_New_Testament:17 48 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Textual_variants_in_the_New_Testament:18 49 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Textual_variants_in_the_New_Testament:19 50 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Textual_variants_in_the_New_Testament:20 51 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Textual_variants_in_the_New_Testament:21 52 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Textual_variants_in_the_New_Testament:22 53 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Textual_variants_in_the_New_Testament:23 54 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Textual_variants_in_the_New_Testament:24 55 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Textual_variants_in_the_New_Testament:25 56 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Textual_variants_in_the_New_Testament:26 57 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Textual_variants_in_the_New_Testament:27 58 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Textual_variants_in_the_New_Testament:28 59 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Textual_variants_in_the_New_Testament:29 60 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Textual_variants_in_the_New_Testament:30 61 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Textual_variants_in_the_New_Testament:31 62 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Textual_variants_in_the_New_Testament:32 63 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Textual_variants_in_the_New_Testament:33 64 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Textual_variants_in_the_New_Testament:34 65 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Textual_variants_in_the_New_Testament:35 66 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Textual_variants_in_the_New_Testament:36 67 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Textual_variants_in_the_New_Testament:37 68 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Textual_variants_in_the_New_Testament:38 69 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Textual_variants_in_the_New_Testament:39 70 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Textual_variants_in_the_New_Testament:40 71 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Textual_variants_in_the_New_Testament:41 72 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Textual_variants_in_the_New_Testament:42 73 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Textual_variants_in_the_New_Testament:43 74 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Textual_variants_in_the_New_Testament:44 75 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Textual_variants_in_the_New_Testament:45 76 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Textual_variants_in_the_New_Testament:46 77 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Textual_variants_in_the_New_Testament:47 78 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Textual_variants_in_the_New_Testament:48 79 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Textual_variants_in_the_New_Testament:49 80 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Textual_variants_in_the_New_Testament:50 81 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Textual_variants_in_the_New_Testament:51 82 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Textual_variants_in_the_New_Testament:52 83 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Textual_variants_in_the_New_Testament:53 84 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Textual_variants_in_the_New_Testament:54 85 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Textual_variants_in_the_New_Testament:55 86 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Textual_variants_in_the_New_Testament:56 87 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Textual_variants_in_the_New_Testament:57 88 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Textual_variants_in_the_New_Testament:58 89 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Textual_variants_in_the_New_Testament:59 90 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Textual_variants_in_the_New_Testament:60 91 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Textual_variants_in_the_New_Testament:61 92 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Textual_variants_in_the_New_Testament:62 93 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Textual_variants_in_the_New_Testament:64 94 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Textual_variants_in_the_New_Testament:65 95 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Textual_variants_in_the_New_Testament:66 96 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Textual_variants_in_the_New_Testament:67 97 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Textual_variants_in_the_New_Testament:68 98 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Textual_variants_in_the_New_Testament:69 99 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Textual_variants_in_the_New_Testament:70 100 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Textual_variants_in_the_New_Testament:71 101 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Textual_variants_in_the_New_Testament:72 102 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Textual_variants_in_the_New_Testament:73 103 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Textual_variants_in_the_New_Testament:74 104 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Textual_variants_in_the_New_Testament:75 105 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Textual_variants_in_the_New_Testament:76 106 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Textual_variants_in_the_New_Testament:77 107 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Textual_variants_in_the_New_Testament:78 108 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Textual_variants_in_the_New_Testament:79 109 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Textual_variants_in_the_New_Testament:80 110 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Textual_variants_in_the_New_Testament:81 111 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Textual_variants_in_the_New_Testament:82 112 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Textual_variants_in_the_New_Testament:83 113 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Textual_variants_in_the_New_Testament:84 114 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Textual_variants_in_the_New_Testament:85 115 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Textual_variants_in_the_New_Testament:86 116 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Textual_variants_in_the_New_Testament:87 117 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Textual_variants_in_the_New_Testament:88 118 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Textual_variants_in_the_New_Testament:89 119 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Textual_variants_in_the_New_Testament:90 120 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Textual_variants_in_the_New_Testament:91 121 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Textual_variants_in_the_New_Testament:92 122 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Textual_variants_in_the_New_Testament:93 123 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Textual_variants_in_the_New_Testament:94 124 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Textual_variants_in_the_New_Testament:95 125 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Textual_variants_in_the_New_Testament:96 126 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Textual_variants_in_the_New_Testament:98 127 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Textual_variants_in_the_New_Testament:99 128 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Textual_variants_in_the_New_Testament:100 129 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Textual_variants_in_the_New_Testament:101 130 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Textual_variants_in_the_New_Testament:102 131 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Textual_variants_in_the_New_Testament:103 132 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Textual_variants_in_the_New_Testament:104 133 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Textual_variants_in_the_New_Testament:105 134 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Textual_variants_in_the_New_Testament:106 135 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Textual_variants_in_the_New_Testament:107 136 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Textual_variants_in_the_New_Testament:108 137 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Textual_variants_in_the_New_Testament:109 138 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Textual_variants_in_the_New_Testament:110 139 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Textual_variants_in_the_New_Testament:112 140 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Textual_variants_in_the_New_Testament:113 141 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Textual_variants_in_the_New_Testament:114 142 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Textual_variants_in_the_New_Testament:115 143 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Textual_variants_in_the_New_Testament:116 144 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Textual_variants_in_the_New_Testament:117 145 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Textual_variants_in_the_New_Testament:118 146 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Papyrus_44:0 147 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Papyrus_54:0 148 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Papyrus_54:1 149 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Papyrus_54:2 150 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Papyrus_54:3 151 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Papyrus_54:4 152 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Codex_Nitriensis:0 153 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Papyrus_100:0 154 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Papyrus_100:1 155 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Papyrus_100:2 156 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Papyrus_100:3 157 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Papyrus_100:4 158 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Papyrus_19:0 159 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Papyrus_9:0 160 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Papyrus_9:1 161 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Papyrus_9:2 162 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Papyrus_89:0 163 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Random_permutation_statistics:5 164 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Ashmolean_Museum:0 165 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Papyrus_80:0 166 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Papyrus_49:0 167 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Papyrus_49:1 168 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Papyrus_49:2 169 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Papyrus_49:3 170 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Papyrus_49:4 171 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Papyrus_49:5 172 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Papyrus_49:10 173 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Papyrus_49:11 174 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Papyrus_95:0 175 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Papyrus_6:0 176 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Papyrus_91:0 177 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Papyrus_91:1 178 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Papyrus_71:0 179 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Papyrus_71:1 180 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Papyrus_71:2 181 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Papyrus_47:0 182 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Lectionary_147:0 183 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Lectionary_147:1 184 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Codex_Bezae:0 185 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Codex_Bezae:1 186 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Codex_Bezae:2 187 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Codex_Bezae:3 188 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Codex_Bezae:4 189 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Codex_Bezae:5 190 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Codex_Bezae:6 191 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Codex_Bezae:7 192 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Codex_Bezae:8 193 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Papyrus_46:0 194 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Papyrus_46:1 195 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Papyrus_46:2 196 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Papyrus_46:3 197 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Papyrus_46:4 198 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Papyrus_46:5 199 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Papyrus_46:6 200 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Papyrus_46:7 201 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Papyrus_46:8 202 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Papyrus_46:9 203 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Papyrus_46:10 204 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Papyrus_46:11 205 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Papyrus_46:12 206 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Papyrus_63:0 207 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Papyrus_118:0 208 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Papyrus_118:1 209 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Papyrus_118:2 210 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Papyrus_107:0 211 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Papyrus_107:2 212 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Papyrus_107:7 213 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Papyrus_107:9 214 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Papyrus_107:11 215 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Papyrus_107:12 216 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Papyrus_107:14 217 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Papyrus_107:15 218 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Papyrus_107:16 219 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Papyrus_107:18 220 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Papyrus_107:19 221 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Papyrus_107:20 222 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Papyrus_107:22 223 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Papyrus_107:23 224 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Papyrus_107:24 225 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Papyrus_79:0 226 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Papyrus_79:1 227 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Papyrus_79:2 228 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Uncial_0308:0 229 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Uncial_0308:2 230 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Uncial_0308:4 231 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Uncial_0308:5 232 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Papyrus_88:0 233 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Minuscule_181:0 234 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Minuscule_181:1 235 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Papyrus_39:0 236 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Papyrus_39:1 237 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Papyrus_39:2 238 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Papyrus_39:3 239 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Papyrus_39:4 240 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Papyrus_23:0 241 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Papyrus_23:1 242 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Papyrus_23:2 243 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Codex_Veronensis:0 244 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Codex_Veronensis:1 245 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Papyrus_113:0 246 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Papyrus_113:1 247 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Papyrus_113:2 248 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Syriac_Sinaiticus:0 249 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Syriac_Sinaiticus:1 250 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Syriac_Sinaiticus:2 251 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Syriac_Sinaiticus:3 252 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Syriac_Sinaiticus:4 253 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Syriac_Sinaiticus:5 254 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Syriac_Sinaiticus:6 255 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Syriac_Sinaiticus:7 256 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Syriac_Sinaiticus:8 257 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Syriac_Sinaiticus:9 258 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Syriac_Sinaiticus:10 259 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Syriac_Sinaiticus:11 260 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Syriac_Sinaiticus:12 261 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Syriac_Sinaiticus:13 262 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Syriac_Sinaiticus:14 263 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Syriac_Sinaiticus:15 264 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Syriac_Sinaiticus:16 265 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Papyrus_85:0 266 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Minuscule_630:0 267 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Minuscule_630:1 268 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Minuscule_81:0 269 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Minuscule_81:1 270 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Codex_Boernerianus:0 271 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Papyrus_87:0 272 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Papyrus_37:0 273 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Papyrus_37:1 274 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Papyrus_45:0 275 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Papyrus_45:1 276 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Papyrus_45:2 277 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Papyrus_45:3 278 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Papyrus_45:4 279 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Papyrus_45:5 280 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Papyrus_45:6 281 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Papyrus_45:7 282 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Papyrus_45:8 283 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Papyrus_45:9 284 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Papyrus_45:10 285 1.0 RITUW-formula
NTCIR12-MathWiki-2 1 Papyrus_45:11 286 1.0 RITUW-formula
