NTCIR11-Math-4 xxx 0903.3042_1_46 0
NTCIR11-Math-4 xxx hep-lat0310011_1_45 0
NTCIR11-Math-4 xxx math-ph9911013_1_3 0
NTCIR11-Math-4 xxx hep-lat0310011_1_47 0
NTCIR11-Math-4 xxx math0601454_1_13 0
NTCIR11-Math-4 xxx hep-lat0310011_1_43 0
NTCIR11-Math-4 xxx hep-th0112231_1_326 1
NTCIR11-Math-4 xxx 0908.0005_1_63 0
NTCIR11-Math-4 xxx 0805.1872_1_217 0
NTCIR11-Math-4 xxx 0804.1401_1_28 0
NTCIR11-Math-4 xxx 1002.1126_1_120 0
NTCIR11-Math-4 xxx math-ph0204041_1_89 0
NTCIR11-Math-4 xxx 1010.3822_1_19 0
NTCIR11-Math-4 xxx math-ph9908017_1_8 0
NTCIR11-Math-4 xxx math0609118_1_112 0
NTCIR11-Math-4 xxx math0110210_1_661 0
NTCIR11-Math-4 xxx 1210.6603_1_149 0
NTCIR11-Math-4 xxx hep-th9801181_1_12 1
NTCIR11-Math-4 xxx nucl-th0312004_1_81 3
NTCIR11-Math-4 xxx 0707.4052_1_13 0
NTCIR11-Math-4 xxx math-ph0301014_1_89 2
NTCIR11-Math-4 xxx cond-mat9909152_1_10 0
NTCIR11-Math-4 xxx math-ph0204041_1_58 0
NTCIR11-Math-4 xxx cond-mat9909152_1_9 0
NTCIR11-Math-4 xxx math0407394_1_312 0
NTCIR11-Math-4 xxx hep-th9910052_1_36 0
NTCIR11-Math-4 xxx math-ph0106022_1_12 1
NTCIR11-Math-4 xxx cond-mat9909152_1_7 0
NTCIR11-Math-4 xxx 1306.6358_1_11 0
NTCIR11-Math-4 xxx 1107.1875_1_22 4
NTCIR11-Math-4 xxx math-ph9908017_1_7 0
NTCIR11-Math-4 xxx 0904.2768_1_43 0
NTCIR11-Math-4 xxx math0003129_1_41 0
NTCIR11-Math-4 xxx math-ph9908017_1_19 0
NTCIR11-Math-4 xxx math-ph0506009_1_38 2
NTCIR11-Math-4 xxx hep-th0410218_1_120 1
NTCIR11-Math-4 xxx 0904.0946_1_27 1
NTCIR11-Math-4 xxx math0311326_1_55 0
NTCIR11-Math-4 xxx 1006.5198_1_85 0
NTCIR11-Math-4 xxx hep-th0606029_1_30 1
NTCIR11-Math-4 xxx quant-ph0106047_1_26 2
NTCIR11-Math-4 xxx 1004.3946_1_29 0
NTCIR11-Math-4 xxx 1004.5489_1_31 2
NTCIR11-Math-4 xxx math0612463_1_70 0
NTCIR11-Math-4 xxx math0603548_1_71 0
NTCIR11-Math-5 xxx hep-th9911073_1_10 0
NTCIR11-Math-5 xxx hep-th0501023_1_24 2
NTCIR11-Math-5 xxx hep-th0008051_1_11 2
NTCIR11-Math-5 xxx hep-th0302230_1_32 3
NTCIR11-Math-5 xxx math0406141_1_139 0
NTCIR11-Math-5 xxx hep-th9912128_1_31 0
NTCIR11-Math-5 xxx 1105.4205_1_7 2
NTCIR11-Math-5 xxx math0406141_1_121 0
NTCIR11-Math-5 xxx 1401.5933_1_3 2
NTCIR11-Math-5 xxx 1209.4698_1_5 1
NTCIR11-Math-5 xxx hep-th0004098_1_161 2
NTCIR11-Math-5 xxx hep-th0212057_1_43 4
NTCIR11-Math-5 xxx hep-th0602144_1_13 1
NTCIR11-Math-5 xxx hep-th9911073_1_9 0
NTCIR11-Math-5 xxx hep-th0410158_1_17 2
NTCIR11-Math-5 xxx hep-th0105052_1_14 1
NTCIR11-Math-5 xxx hep-th0405143_1_64 2
NTCIR11-Math-5 xxx hep-th0105070_1_3 3
NTCIR11-Math-5 xxx hep-th9909161_1_16 0
NTCIR11-Math-5 xxx hep-th9910200_1_3 0
NTCIR11-Math-5 xxx 1204.2156_1_7 3
NTCIR11-Math-5 xxx 1204.2156_1_6 4
NTCIR11-Math-5 xxx hep-th0302230_1_22 4
NTCIR11-Math-5 xxx hep-th0210157_1_20 2
NTCIR11-Math-5 xxx gr-qc0409015_1_6 2
NTCIR11-Math-5 xxx hep-th0304057_1_152 1
NTCIR11-Math-5 xxx hep-th0106111_1_3 2
NTCIR11-Math-5 xxx 1109.4629_1_11 1
NTCIR11-Math-5 xxx 1009.1497_1_11 2
NTCIR11-Math-5 xxx 0912.0861_1_10 1
NTCIR11-Math-5 xxx 1308.5403_1_11 3
NTCIR11-Math-5 xxx hep-th0203076_1_2 3
NTCIR11-Math-5 xxx gr-qc9912095_1_80 2
NTCIR11-Math-5 xxx hep-th0407175_1_148 1
NTCIR11-Math-5 xxx 1106.2764_1_25 1
NTCIR11-Math-5 xxx math0406141_1_131 0
NTCIR11-Math-5 xxx 0903.2290_1_22 2
NTCIR11-Math-5 xxx gr-qc0512071_1_4 2
NTCIR11-Math-5 xxx 1006.4979_1_7 1
NTCIR11-Math-5 xxx 1209.4779_1_11 2
NTCIR11-Math-5 xxx math0406141_1_125 0
NTCIR11-Math-5 xxx math0406141_1_132 0
NTCIR11-Math-5 xxx 1312.6810_1_34 3
NTCIR11-Math-5 xxx 1106.4372_1_28 1
NTCIR11-Math-5 xxx hep-th9910060_1_61 0
NTCIR11-Math-5 xxx 1312.0826_1_15 1
NTCIR11-Math-5 xxx hep-th0201133_1_7 2
NTCIR11-Math-5 xxx hep-th0105052_1_19 2
NTCIR11-Math-5 xxx 0707.3314_1_7 2
NTCIR11-Math-5 xxx math0406141_1_129 0
NTCIR11-Math-6 xxx 0705.1923_1_22 1
NTCIR11-Math-6 xxx hep-th0105318_1_12 1
NTCIR11-Math-6 xxx hep-th0204128_1_55 0
NTCIR11-Math-6 xxx gr-qc0005075_1_10 4
NTCIR11-Math-6 xxx hep-th0701198_1_7 4
NTCIR11-Math-6 xxx 1305.4438_1_21 1
NTCIR11-Math-6 xxx 0804.0073_1_12 4
NTCIR11-Math-6 xxx math0303160_1_87 0
NTCIR11-Math-6 xxx hep-th0401228_1_29 2
NTCIR11-Math-6 xxx gr-qc0104007_1_12 0
NTCIR11-Math-6 xxx hep-th9912201_1_3 0
NTCIR11-Math-6 xxx math0105259_1_40 0
NTCIR11-Math-6 xxx hep-th9909194_1_9 2
NTCIR11-Math-6 xxx gr-qc0104016_1_19 1
NTCIR11-Math-6 xxx hep-th0502077_1_14 0
NTCIR11-Math-6 xxx 0807.0870_1_24 0
NTCIR11-Math-6 xxx hep-th0306018_1_17 2
NTCIR11-Math-6 xxx 1109.3215_1_1 0
NTCIR11-Math-6 xxx gr-qc0208006_1_14 4
NTCIR11-Math-6 xxx math0702482_1_99 0
NTCIR11-Math-6 xxx hep-th9811144_1_7 1
NTCIR11-Math-6 xxx math0702482_1_100 0
NTCIR11-Math-6 xxx math0411229_1_7 0
NTCIR11-Math-6 xxx hep-th0502077_1_59 3
NTCIR11-Math-6 xxx 1310.8014_1_4 1
NTCIR11-Math-6 xxx hep-th0105214_1_13 4
NTCIR11-Math-6 xxx math9910116_1_77 0
NTCIR11-Math-6 xxx math0702679_1_67 0
NTCIR11-Math-6 xxx 1001.0060_1_31 0
NTCIR11-Math-6 xxx hep-th0510112_1_6 4
NTCIR11-Math-6 xxx 1305.4155_1_11 1
NTCIR11-Math-6 xxx hep-th0005132_1_3 4
NTCIR11-Math-6 xxx hep-ph0504120_1_19 3
NTCIR11-Math-6 xxx hep-th0307107_1_6 3
NTCIR11-Math-6 xxx hep-th9910086_1_2 1
NTCIR11-Math-6 xxx hep-th0008205_1_36 1
NTCIR11-Math-6 xxx hep-th0404105_1_5 3
NTCIR11-Math-6 xxx 1209.1874_1_2 2
NTCIR11-Math-6 xxx 1002.4647_1_48 0
NTCIR11-Math-6 xxx hep-th0202049_1_17 1
NTCIR11-Math-6 xxx hep-th0509062_1_1 2
NTCIR11-Math-6 xxx gr-qc9511023_1_37 0
NTCIR11-Math-6 xxx hep-th0502077_1_43 3
NTCIR11-Math-6 xxx hep-th0006232_1_2 3
NTCIR11-Math-6 xxx hep-th0611339_1_15 4
NTCIR11-Math-6 xxx 0811.1580_1_5 3
NTCIR11-Math-6 xxx 1107.1428_1_34 0
NTCIR11-Math-6 xxx hep-ph0402232_1_2 1
NTCIR11-Math-6 xxx hep-th9911119_1_2 3
NTCIR11-Math-6 xxx hep-th0304057_1_27 3
NTCIR11-Math-7 xxx 1107.6011_1_75 3
NTCIR11-Math-7 xxx 1108.5569_1_9 1
NTCIR11-Math-7 xxx 1107.6011_1_70 3
NTCIR11-Math-7 xxx math9904077_1_8 0
NTCIR11-Math-7 xxx 1108.5569_1_7 1
NTCIR11-Math-7 xxx hep-th0403113_1_29 1
NTCIR11-Math-7 xxx 0704.1557_1_22 0
NTCIR11-Math-7 xxx 1107.6011_1_78 3
NTCIR11-Math-7 xxx math0409227_1_17 0
NTCIR11-Math-7 xxx hep-th9904207_1_149 0
NTCIR11-Math-7 xxx hep-ph9910468_1_4 0
NTCIR11-Math-7 xxx 0707.4245_1_163 0
NTCIR11-Math-7 xxx hep-ph9910468_1_1 0
NTCIR11-Math-7 xxx math0408093_1_10 0
NTCIR11-Math-7 xxx 1004.0461_1_29 3
NTCIR11-Math-7 xxx cond-mat9710005_1_25 0
NTCIR11-Math-7 xxx math-ph0112029_1_5 0
NTCIR11-Math-7 xxx 0704.0829_1_11 1
NTCIR11-Math-7 xxx 1110.2077_1_34 0
NTCIR11-Math-7 xxx 1203.5593_1_29 0
NTCIR11-Math-7 xxx 1202.3543_1_84 0
NTCIR11-Math-7 xxx 0801.0467_1_6 3
NTCIR11-Math-7 xxx 1202.3543_1_81 0
NTCIR11-Math-7 xxx 1111.2420_1_24 0
NTCIR11-Math-7 xxx 1001.0562_1_80 0
NTCIR11-Math-7 xxx math0504030_1_17 0
NTCIR11-Math-7 xxx hep-th9902008_1_38 0
NTCIR11-Math-7 xxx 1210.6595_1_8 3
NTCIR11-Math-7 xxx cs0402052_1_17 0
NTCIR11-Math-7 xxx 1104.2669_1_34 0
NTCIR11-Math-7 xxx math9912243_1_39 0
NTCIR11-Math-7 xxx hep-th9911139_1_3 0
NTCIR11-Math-7 xxx cs0703003_1_39 0
NTCIR11-Math-7 xxx math9912153_1_70 0
NTCIR11-Math-7 xxx astro-ph0401407_1_17 2
NTCIR11-Math-7 xxx 1002.1524_1_10 0
NTCIR11-Math-7 xxx 1311.4717_1_160 0
NTCIR11-Math-7 xxx math9904077_1_7 0
NTCIR11-Math-7 xxx 1107.6011_1_3 3
NTCIR11-Math-7 xxx 1107.6011_1_5 3
NTCIR11-Math-7 xxx 1101.2271_1_19 0
NTCIR11-Math-7 xxx math0610408_1_31 0
NTCIR11-Math-7 xxx 1210.6595_1_19 3
NTCIR11-Math-7 xxx 0912.1536_1_12 1
NTCIR11-Math-7 xxx 1306.2901_1_44 1
NTCIR11-Math-7 xxx 0907.4970_1_9 0
NTCIR11-Math-7 xxx 1106.1486_1_20 0
NTCIR11-Math-7 xxx 1106.1486_1_21 0
NTCIR11-Math-7 xxx 1105.4940_1_87 0
NTCIR11-Math-7 xxx 1108.5569_1_10 1
NTCIR11-Math-8 xxx 1012.5182_1_9 0
NTCIR11-Math-8 xxx 1010.0817_1_23 0
NTCIR11-Math-8 xxx 0708.1745_1_85 0
NTCIR11-Math-8 xxx hep-th9909184_1_42 0
NTCIR11-Math-8 xxx 1009.2644_1_4 3
NTCIR11-Math-8 xxx 1307.3301_1_63 0
NTCIR11-Math-8 xxx 1006.4936_1_106 0
NTCIR11-Math-8 xxx 1009.2644_1_7 3
NTCIR11-Math-8 xxx 1209.0973_1_5 3
NTCIR11-Math-8 xxx hep-th9908122_1_1 0
NTCIR11-Math-8 xxx 1106.2579_1_123 1
NTCIR11-Math-8 xxx 1209.3042_1_7 2
NTCIR11-Math-8 xxx 1008.4968_1_16 0
NTCIR11-Math-8 xxx 1110.6676_1_14 2
NTCIR11-Math-8 xxx cs0408011_1_97 0
NTCIR11-Math-8 xxx 0801.1054_1_40 0
NTCIR11-Math-8 xxx 1105.5145_1_2 0
NTCIR11-Math-8 xxx 1310.7377_1_18 0
NTCIR11-Math-8 xxx hep-th0002207_1_31 0
NTCIR11-Math-8 xxx cs9910010_1_28 0
NTCIR11-Math-8 xxx 1111.3603_1_2 3
NTCIR11-Math-8 xxx cs0512059_1_71 0
NTCIR11-Math-8 xxx hep-th9612115_1_8 0
NTCIR11-Math-8 xxx hep-th9805141_1_23 0
NTCIR11-Math-8 xxx 1304.6577_1_102 2
NTCIR11-Math-8 xxx 1208.3083_1_45 0
NTCIR11-Math-8 xxx nucl-th0211016_1_78 0
NTCIR11-Math-8 xxx math0504072_1_138 0
NTCIR11-Math-8 xxx 0810.1779_1_83 0
NTCIR11-Math-8 xxx gr-qc9912018_1_8 0
NTCIR11-Math-8 xxx 0911.0127_1_151 0
NTCIR11-Math-8 xxx 0911.0127_1_150 0
NTCIR11-Math-8 xxx 1301.4465_1_140 2
NTCIR11-Math-8 xxx math0202265_1_40 1
NTCIR11-Math-8 xxx 1010.0648_1_108 0
NTCIR11-Math-8 xxx quant-ph0306162_1_7 0
NTCIR11-Math-8 xxx 1208.3276_1_57 0
NTCIR11-Math-8 xxx 1010.0648_1_103 0
NTCIR11-Math-8 xxx 1209.0973_1_202 3
NTCIR11-Math-8 xxx quant-ph0306162_1_13 1
NTCIR11-Math-8 xxx 0906.3784_1_33 0
NTCIR11-Math-8 xxx 0707.3590_1_4 0
NTCIR11-Math-8 xxx math0410360_1_368 0
NTCIR11-Math-8 xxx 0810.1958_1_91 0
NTCIR11-Math-8 xxx hep-th9912257_1_27 0
NTCIR11-Math-8 xxx 1303.1560_1_102 0
NTCIR11-Math-8 xxx 0803.4260_1_90 1
NTCIR11-Math-8 xxx quant-ph9910044_1_7 0
NTCIR11-Math-8 xxx 1208.3083_1_77 0
NTCIR11-Math-8 xxx 1208.3083_1_58 0
NTCIR11-Math-9 xxx cond-mat0509626_1_7 0
NTCIR11-Math-9 xxx math-ph9910013_1_605 0
NTCIR11-Math-9 xxx 1312.7025_1_83 1
NTCIR11-Math-9 xxx 1105.4965_1_151 1
NTCIR11-Math-9 xxx math-ph0411033_1_34 0
NTCIR11-Math-9 xxx quant-ph9908069_1_85 0
NTCIR11-Math-9 xxx gr-qc0104054_1_5 0
NTCIR11-Math-9 xxx 0705.0362_1_81 0
NTCIR11-Math-9 xxx 0809.0967_1_38 0
NTCIR11-Math-9 xxx hep-th0503233_1_21 0
NTCIR11-Math-9 xxx 0706.3768_1_14 1
NTCIR11-Math-9 xxx cs0610003_1_76 0
NTCIR11-Math-9 xxx hep-th0608009_1_5 0
NTCIR11-Math-9 xxx hep-th9910136_1_27 0
NTCIR11-Math-9 xxx 1011.0355_1_45 1
NTCIR11-Math-9 xxx 0901.0898_1_18 0
NTCIR11-Math-9 xxx 1105.4965_1_59 0
NTCIR11-Math-9 xxx 1306.1197_1_102 0
NTCIR11-Math-9 xxx hep-th0609212_1_42 0
NTCIR11-Math-9 xxx 1105.4965_1_74 1
NTCIR11-Math-9 xxx 1105.1274_1_6 1
NTCIR11-Math-9 xxx hep-th0504219_1_219 0
NTCIR11-Math-9 xxx cond-mat9912081_1_131 0
NTCIR11-Math-9 xxx 1304.3375_1_31 1
NTCIR11-Math-9 xxx 1108.3387_1_16 2
NTCIR11-Math-9 xxx 1208.0790_1_68 0
NTCIR11-Math-9 xxx 0904.4180_1_13 1
NTCIR11-Math-9 xxx 0911.4122_1_41 0
NTCIR11-Math-9 xxx 1205.4917_1_82 0
NTCIR11-Math-9 xxx hep-th9702138_1_4 0
NTCIR11-Math-9 xxx hep-th9702138_1_5 0
NTCIR11-Math-9 xxx patt-sol9805006_1_118 0
NTCIR11-Math-9 xxx cond-mat0307201_1_2 1
NTCIR11-Math-9 xxx 0805.1968_1_14 1
NTCIR11-Math-9 xxx 1108.3387_1_3 2
NTCIR11-Math-9 xxx 1108.3387_1_5 1
NTCIR11-Math-9 xxx 1108.3387_1_4 1
NTCIR11-Math-9 xxx quant-ph9908069_1_93 0
NTCIR11-Math-9 xxx quant-ph9908069_1_91 0
NTCIR11-Math-9 xxx hep-th0110204_1_33 0
NTCIR11-Math-9 xxx cond-mat0509626_1_8 0
NTCIR11-Math-9 xxx 0906.5238_1_61 0
NTCIR11-Math-9 xxx cond-mat0504185_1_29 1
NTCIR11-Math-9 xxx 0706.3669_1_69 1
NTCIR11-Math-9 xxx hep-th9705229_1_7 0
NTCIR11-Math-9 xxx hep-th0007062_1_48 0
NTCIR11-Math-9 xxx 1212.5828_1_47 1
NTCIR11-Math-9 xxx 0812.4229_1_100 0
NTCIR11-Math-9 xxx hep-th0301120_1_55 0
NTCIR11-Math-9 xxx gr-qc0610132_1_31 0
NTCIR11-Math-10 xxx 1106.3812_1_50 0
NTCIR11-Math-10 xxx 1205.2348_1_7 4
NTCIR11-Math-10 xxx 1312.5667_1_12 2
NTCIR11-Math-10 xxx math0405142_1_32 0
NTCIR11-Math-10 xxx 0902.1629_1_88 0
NTCIR11-Math-10 xxx 1003.1129_1_71 1
NTCIR11-Math-10 xxx math0507524_1_103 1
NTCIR11-Math-10 xxx math0605098_1_10 0
NTCIR11-Math-10 xxx 1210.6764_1_4 1
NTCIR11-Math-10 xxx 1205.2327_1_114 0
NTCIR11-Math-10 xxx 1306.4494_1_1 0
NTCIR11-Math-10 xxx quant-ph0111151_1_5 2
NTCIR11-Math-10 xxx hep-th9912048_1_12 0
NTCIR11-Math-10 xxx math0507024_1_30 1
NTCIR11-Math-10 xxx hep-th0111069_1_35 1
NTCIR11-Math-10 xxx 0712.3823_1_16 2
NTCIR11-Math-10 xxx cond-mat0309638_1_126 4
NTCIR11-Math-10 xxx hep-th0507253_1_25 0
NTCIR11-Math-10 xxx 1304.2863_1_74 2
NTCIR11-Math-10 xxx 1204.0331_1_34 1
NTCIR11-Math-10 xxx math9912151_1_5 0
NTCIR11-Math-10 xxx 1210.6603_1_149 1
NTCIR11-Math-10 xxx 1009.4000_1_64 0
NTCIR11-Math-10 xxx hep-th0612272_1_9 0
NTCIR11-Math-10 xxx cond-mat0308288_1_82 4
NTCIR11-Math-10 xxx 0904.1939_1_142 0
NTCIR11-Math-10 xxx 1003.5998_1_32 0
NTCIR11-Math-10 xxx 0902.0451_1_15 3
NTCIR11-Math-10 xxx math0606551_1_63 0
NTCIR11-Math-10 xxx hep-th9912213_1_5 0
NTCIR11-Math-10 xxx 1006.5677_1_4 4
NTCIR11-Math-10 xxx 0705.0817_1_34 0
NTCIR11-Math-10 xxx 0811.0276_1_38 1
NTCIR11-Math-10 xxx hep-th9910221_1_6 0
NTCIR11-Math-10 xxx cs0406034_1_16 1
NTCIR11-Math-10 xxx 1210.3749_1_22 1
NTCIR11-Math-10 xxx cond-mat9910505_1_10 0
NTCIR11-Math-10 xxx 1111.6411_1_12 0
NTCIR11-Math-10 xxx 0810.3343_1_9 1
NTCIR11-Math-10 xxx cs0510019_1_24 4
NTCIR11-Math-10 xxx 1107.4370_1_22 0
NTCIR11-Math-10 xxx math9803046_1_100 2
NTCIR11-Math-10 xxx 1004.1391_1_31 1
NTCIR11-Math-10 xxx 0810.4058_1_8 4
NTCIR11-Math-10 xxx 1312.6843_1_200 2
NTCIR11-Math-10 xxx 1211.2112_1_6 0
NTCIR11-Math-10 xxx 0906.2614_1_192 1
